,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
26748,Timri,Timri,12.2,75.3861,India,IN,IND,Kerala,,18044.0,1356840126
26763,Gidi,Gidi,23.6909,85.3641,India,IN,IND,Jhārkhand,,18025.0,1356187456
26768,Koratagere,Koratagere,13.522,77.2373,India,IN,IND,Karnātaka,,18024.0,1356799783
26769,Lakshmaneswaram,Lakshmaneswaram,16.4082,81.6867,India,IN,IND,Andhra Pradesh,,18023.0,1356884524
26771,Ulao,Ulao,25.4165,86.0936,India,IN,IND,Bihār,,18020.0,1356574919
26789,Sakri,Sakri,26.2197,86.0853,India,IN,IND,Bihār,,18002.0,1356889301
26820,Gondar,Gondar,29.5667,76.7833,India,IN,IND,Haryāna,,18000.0,1356921512
26821,Tankāra,Tankara,22.656,70.748,India,IN,IND,Gujarāt,,18000.0,1356545743
26822,Ghogaon,Ghogaon,21.91,75.7,India,IN,IND,Madhya Pradesh,,18000.0,1356902730
26823,Mahraurh,Mahraurh,25.2378,84.1017,India,IN,IND,Bihār,,18000.0,1356024524
26825,Athār,Athar,26.0392,86.059,India,IN,IND,Bihār,,17999.0,1356215590
26832,Tyāgadurgam,Tyagadurgam,11.7411,79.077,India,IN,IND,Tamil Nādu,,17995.0,1356898345
26848,Sivagiri,Sivagiri,11.1179,77.7881,India,IN,IND,Tamil Nādu,,17979.0,1356934751
26851,Sukhsena,Sukhsena,25.7952,87.1089,India,IN,IND,Bihār,,17978.0,1356467553
26852,Rāmpur Tilak,Rampur Tilak,25.8513,87.093,India,IN,IND,Bihār,,17977.0,1356622862
26853,Rājmahal,Rajmahal,25.05,87.84,India,IN,IND,West Bengal,,17974.0,1356144679
26865,Chaita,Chaita,25.7671,85.8792,India,IN,IND,Bihār,,17962.0,1356574932
26867,Payyannūr,Payyannur,12.0935,75.2025,India,IN,IND,Kerala,,17961.0,1356149780
26871,Jadcherla,Jadcherla,16.763,78.1443,India,IN,IND,Telangāna,,17958.0,1356187321
26879,Erumāpālaiyam,Erumapalaiyam,11.6324,78.1695,India,IN,IND,Tamil Nādu,,17953.0,1356226438
26880,Barvāla,Barvala,22.15,71.9,India,IN,IND,Gujarāt,,17951.0,1356344421
26883,Mūkondapalli,Mukondapalli,12.7514,77.8017,India,IN,IND,Tamil Nādu,,17948.0,1356027640
26888,Yeddumailāram,Yeddumailaram,17.5011,78.1242,India,IN,IND,Telangāna,,17941.0,1356460296
26895,Kuchinda,Kuchinda,21.7436,84.3485,India,IN,IND,Odisha,,17933.0,1356736303
26898,Manthani,Manthani,18.65,79.6667,India,IN,IND,Telangāna,,17927.0,1356453110
26919,Khokha,Khokha,25.9741,87.4062,India,IN,IND,Bihār,,17908.0,1356887547
26938,Silvāni,Silvani,23.3026,78.4408,India,IN,IND,Madhya Pradesh,,17892.0,1356940965
26939,Pudunagaram,Pudunagaram,10.681,76.6611,India,IN,IND,Kerala,,17892.0,1356010182
26943,Sanghera,Sanghera,30.3986,75.5614,India,IN,IND,Punjab,,17890.0,1356459369
26944,Veldurti,Veldurti,15.5667,77.9167,India,IN,IND,Andhra Pradesh,,17890.0,1356075545
26956,Vilāttikulam,Vilattikulam,9.1312,78.1687,India,IN,IND,Tamil Nādu,,17875.0,1356651559
26968,Martūru,Marturu,10.1694,76.4292,India,IN,IND,Kerala,,17862.0,1356141495
26969,Pachmīr,Pachmir,25.4077,86.3803,India,IN,IND,Bihār,,17862.0,1356099274
26970,Marwa,Marwa,25.3994,86.9257,India,IN,IND,Bihār,,17859.0,1356169083
26983,Vissannapeta,Vissannapeta,16.9398,80.7828,India,IN,IND,Andhra Pradesh,,17852.0,1356082522
26987,Shirāli,Shirali,14.0297,74.528,India,IN,IND,Karnātaka,,17850.0,1356090688
27007,Goshaingaon,Goshaingaon,26.4395,89.9631,India,IN,IND,Assam,,17830.0,1356705745
27013,Bhīkhi,Bhikhi,30.07,75.53,India,IN,IND,Punjab,,17825.0,1356512688
27028,Pariharpur,Pariharpur,26.7114,85.6797,India,IN,IND,Bihār,,17810.0,1356334490
27037,Dhānsāria,Dhansaria,24.7219,87.8572,India,IN,IND,Jhārkhand,,17800.0,1356939198
27040,Bagahi,Bagahi,26.7632,84.467,India,IN,IND,Bihār,,17798.0,1356156215
27042,Vennandūr,Vennandur,11.515,78.0908,India,IN,IND,Tamil Nādu,,17796.0,1356228863
27049,Ponmana,Ponmana,8.3552,77.3283,India,IN,IND,Tamil Nādu,,17793.0,1356201540
27053,Amīnpur,Aminpur,17.5241,78.3242,India,IN,IND,Telangāna,,17790.0,1356831114
27058,Mankara,Mankara,10.75,76.4333,India,IN,IND,Kerala,,17787.0,1356154818
27060,Arakkapādi,Arakkapadi,10.0599,76.4592,India,IN,IND,Kerala,,17779.0,1356494790
27065,Dhamaun,Dhamaun,25.5999,85.5479,India,IN,IND,Bihār,,17775.0,1356001435
27095,Dergaon,Dergaon,26.7,93.9667,India,IN,IND,Assam,,17748.0,1356645681
27097,Kuttālam,Kuttalam,11.0758,79.5608,India,IN,IND,Tamil Nādu,,17746.0,1356489790
27107,Kodiyēri,Kodiyeri,11.7067,75.5331,India,IN,IND,Kerala,,17732.0,1356112095
27110,Laukāha,Laukaha,26.55,86.47,India,IN,IND,Bihār,,17730.0,1356101273
27115,Susner,Susner,23.9467,76.0882,India,IN,IND,Madhya Pradesh,,17727.0,1356506764
27131,Kharhiāl,Kharhial,20.2885,82.7606,India,IN,IND,Odisha,,17699.0,1356885732
27134,Vettavalam,Vettavalam,12.1077,79.2452,India,IN,IND,Tamil Nādu,,17690.0,1356960513
27137,Kalyānpur Bamaiya,Kalyanpur Bamaiya,25.714,85.9212,India,IN,IND,Bihār,,17689.0,1356924823
27141,Maripād,Maripad,17.372,79.8807,India,IN,IND,Telangāna,,17685.0,1356873992
27149,Dumri,Dumri,25.4014,86.1165,India,IN,IND,Bihār,,17676.0,1356500266
27158,Pūlla,Pulla,16.806,81.3241,India,IN,IND,Andhra Pradesh,,17670.0,1356959196
27172,Vandalūr,Vandalur,12.8924,80.0808,India,IN,IND,Tamil Nādu,,17655.0,1356485818
27187,Kappiyara,Kappiyara,8.2466,77.2617,India,IN,IND,Tamil Nādu,,17645.0,1356216346
27194,Valluvandad,Valluvandad,11.0996,76.1972,India,IN,IND,Kerala,,17641.0,1356193702
27195,Vettikattiri,Vettikattiri,11.1167,76.1833,India,IN,IND,Kerala,,17641.0,1356924407
27210,Pupri,Pupri,26.4708,85.7031,India,IN,IND,Bihār,,17632.0,1356375658
27211,Mānullahpatti,Manullahpatti,26.0619,87.1751,India,IN,IND,Bihār,,17632.0,1356760132
27234,Vittal,Vittal,12.766,75.122,India,IN,IND,Karnātaka,,17618.0,1356920016
27241,Omallūr,Omallur,9.2468,76.751,India,IN,IND,Kerala,,17611.0,1356161283
27259,Raghunāthpur,Raghunathpur,26.1145,87.159,India,IN,IND,Bihār,,17600.0,1356779063
27269,Raghunāthpur,Raghunathpur,25.844,86.9697,India,IN,IND,Bihār,,17596.0,1356067962
27277,Manganj,Manganj,26.1388,86.9944,India,IN,IND,Bihār,,17585.0,1356198414
27281,Inkollu,Inkollu,15.83,80.2,India,IN,IND,Andhra Pradesh,,17581.0,1356980783
27286,Chakkuvarakal,Chakkuvarakal,8.9833,76.85,India,IN,IND,Kerala,,17580.0,1356161532
27291,Peruvanthānam,Peruvanthanam,9.55,76.9167,India,IN,IND,Kerala,,17576.0,1356161653
27292,Rāyappanpatti,Rayappanpatti,9.7997,77.2372,India,IN,IND,Tamil Nādu,,17575.0,1356252406
27294,Krishnapuram,Krishnapuram,10.3667,76.15,India,IN,IND,Kerala,,17574.0,1356212432
27311,Barhampur,Barhampur,26.3023,85.7476,India,IN,IND,Bihār,,17563.0,1356855054
27312,Kambla,Kambla,12.9607,74.9332,India,IN,IND,Karnātaka,,17562.0,1356798545
27314,Bistāria,Bistaria,26.1262,87.23,India,IN,IND,Bihār,,17559.0,1356752035
27316,Khutāha,Khutaha,25.2645,86.0598,India,IN,IND,Bihār,,17558.0,1356645470
27320,Pālaiyam,Palaiyam,10.7256,78.1354,India,IN,IND,Tamil Nādu,,17556.0,1356219223
27327,Punnayūr,Punnayur,10.65,76.0,India,IN,IND,Kerala,,17547.0,1356856939
27332,Aliyābād,Aliyabad,12.6317,79.2164,India,IN,IND,Tamil Nādu,,17544.0,1356083368
27334,Koriāpatti,Koriapatti,26.1149,86.9905,India,IN,IND,Bihār,,17538.0,1356690638
27339,Etacheri,Etacheri,10.6028,76.6444,India,IN,IND,Kerala,,17537.0,1356159463
27343,Vāyalpād,Vayalpad,13.65,78.6333,India,IN,IND,Andhra Pradesh,,17535.0,1356770003
27355,Turuvekere,Turuvekere,13.1637,76.6664,India,IN,IND,Karnātaka,,17530.0,1356316443
27356,Shirva,Shirva,13.2465,74.8444,India,IN,IND,Karnātaka,,17530.0,1356203404
27360,Attimarappatti,Attimarappatti,8.7297,78.1169,India,IN,IND,Tamil Nādu,,17527.0,1356214140
27380,Elankūr,Elankur,11.1333,76.1667,India,IN,IND,Kerala,,17507.0,1356278700
27387,Eksambe,Eksambe,16.42,74.58,India,IN,IND,Karnātaka,,17500.0,1356125128
27390,Buguda,Buguda,19.8081,84.7908,India,IN,IND,Odisha,,17499.0,1356831429
27391,Kudavāsal,Kudavasal,10.8582,79.4823,India,IN,IND,Tamil Nādu,,17497.0,1356012268
27405,Bhucho Mandi,Bhucho Mandi,30.2129,75.0969,India,IN,IND,Punjab,,17484.0,1356753284
27418,Dharampuri,Dharampuri,22.1495,75.3444,India,IN,IND,Madhya Pradesh,,17472.0,1356493779
27422,Anantāvūr,Anantavur,10.8925,75.9983,India,IN,IND,Kerala,,17470.0,1356684661
27436,Gautampura,Gautampura,22.9866,75.5192,India,IN,IND,Madhya Pradesh,,17457.0,1356053148
27438,Karkamb,Karkamb,17.863,75.2981,India,IN,IND,Mahārāshtra,,17456.0,1356095326
27446,Māndvi,Mandvi,21.15,73.18,India,IN,IND,Gujarāt,,17453.0,1356973010
27460,Abdullahnagar,Abdullahnagar,25.7683,87.5557,India,IN,IND,Bihār,,17446.0,1356951045
27463,Nedugula,Nedugula,11.4764,76.8904,India,IN,IND,Tamil Nādu,,17442.0,1356702562
27464,Lakhnaur,Lakhnaur,26.202,86.309,India,IN,IND,Bihār,,17442.0,1356600590
27467,Pātan,Patan,23.2864,79.6896,India,IN,IND,Madhya Pradesh,,17441.0,1356772419
27470,Nīsang,Nisang,29.69,76.75,India,IN,IND,Haryāna,,17438.0,1356384503
27474,Reota,Reota,25.8194,86.3061,India,IN,IND,Bihār,,17437.0,1356255453
27480,Seoni Chhapāra,Seoni Chhapara,22.3939,79.5424,India,IN,IND,Madhya Pradesh,,17429.0,1356837624
27487,Nahāzāri,Nahazari,22.4347,88.2487,India,IN,IND,West Bengal,,17422.0,1356632745
27505,Karahia,Karahia,26.4054,86.149,India,IN,IND,Bihār,,17409.0,1356075952
27508,Ummannūr,Ummannur,8.95,76.7833,India,IN,IND,Kerala,,17406.0,1356161460
27509,Namminikara,Namminikara,10.4392,76.268,India,IN,IND,Kerala,,17406.0,1356127918
27510,Jhagarua,Jhagarua,26.0059,86.3496,India,IN,IND,Bihār,,17406.0,1356269615
27512,Fraserpet,Fraserpet,12.4587,75.9605,India,IN,IND,Karnātaka,,17405.0,1356131799
27517,Odaipatti,Odaipatti,9.8323,77.4433,India,IN,IND,Tamil Nādu,,17401.0,1356243274
27522,Mārtahalli,Martahalli,11.9919,77.4972,India,IN,IND,Karnātaka,,17400.0,1356168320
27524,Bhagabānpur,Bhagabanpur,24.7765,88.0217,India,IN,IND,West Bengal,,17397.0,1356672735
27526,Curti,Curti,15.4167,74.0167,India,IN,IND,Goa,,17396.0,1356029081
27533,Banni,Banni,25.4692,86.6068,India,IN,IND,Bihār,,17387.0,1356257311
27543,Kurugodu,Kurugodu,15.346,76.836,India,IN,IND,Karnātaka,,17379.0,1356352581
27548,Gunjāpalle,Gunjapalle,14.3845,77.9495,India,IN,IND,Andhra Pradesh,,17376.0,1356600224
27558,Barhan,Barhan,27.3299,78.1896,India,IN,IND,Uttar Pradesh,,17365.0,1356090972
27559,Sānwer,Sanwer,22.9742,75.8271,India,IN,IND,Madhya Pradesh,,17365.0,1356423371
27573,Kembhāvi,Kembhavi,16.65,76.5333,India,IN,IND,Karnātaka,,17346.0,1356653155
27574,Ibrāhīmpatan,Ibrahimpatan,17.1017,78.6294,India,IN,IND,Telangāna,,17345.0,1356313323
27580,Kamudi,Kamudi,9.409,78.3679,India,IN,IND,Tamil Nādu,,17340.0,1356056335
27582,Gothini,Gothini,26.1626,84.0379,India,IN,IND,Bihār,,17338.0,1356085735
27584,Yerrapālem,Yerrapalem,16.15,80.03,India,IN,IND,Andhra Pradesh,,17336.0,1356787733
27593,Mau Dhaneshpur,Mau Dhaneshpur,25.5899,85.8337,India,IN,IND,Bihār,,17328.0,1356614082
27597,Mudukulattūr,Mudukulattur,9.344,78.5138,India,IN,IND,Tamil Nādu,,17326.0,1356304316
27615,Chadchan,Chadchan,17.3126,75.6581,India,IN,IND,Karnātaka,,17313.0,1356381266
27616,Pohādi,Pohadi,26.0387,86.1612,India,IN,IND,Bihār,,17313.0,1356029073
27625,Chāripāra,Charipara,20.45,84.4,India,IN,IND,Odisha,,17306.0,1356261310
27633,Sāram,Saram,23.7625,85.83,India,IN,IND,Jhārkhand,,17298.0,1356192414
27635,Chorhat,Chorhat,24.4274,81.6695,India,IN,IND,Madhya Pradesh,,17297.0,1356101081
27642,Keota,Keota,25.644,85.8287,India,IN,IND,Bihār,,17293.0,1356477994
27643,Jawkatiā,Jawkatia,26.7308,84.6263,India,IN,IND,Bihār,,17292.0,1356251351
27650,Talwandi Bhai,Talwandi Bhai,30.8622,74.9285,India,IN,IND,Punjab,,17285.0,1356157945
27664,Kukraun,Kukraun,25.6858,87.1638,India,IN,IND,Bihār,,17276.0,1356450389
27666,Mūlki,Mulki,13.1,74.8,India,IN,IND,Karnātaka,,17274.0,1356361914
27670,Kulasegaram,Kulasegaram,8.3667,77.3,India,IN,IND,Tamil Nādu,,17267.0,1356638030
27676,Dehti,Dehti,26.2115,87.5513,India,IN,IND,Bihār,,17261.0,1356230002
27694,Khānpur,Khanpur,28.53,78.05,India,IN,IND,Uttar Pradesh,,17247.0,1356830341
27695,Dharmāpuri,Dharmapuri,18.9475,79.094,India,IN,IND,Telangāna,,17243.0,1356922969
27697,Baturbāri,Baturbari,26.2281,87.4714,India,IN,IND,Bihār,,17241.0,1356606160
27700,Mettuppālaiyam,Mettuppalaiyam,11.4325,77.6658,India,IN,IND,Tamil Nādu,,17240.0,1356164530
27706,Nadugadda,Nadugadda,16.6241,79.4448,India,IN,IND,Telangāna,,17238.0,1356186749
27717,Pāvumba,Pavumba,9.0597,76.8889,India,IN,IND,Kerala,,17230.0,1356161173
27732,Belākoba,Belakoba,26.59,88.589,India,IN,IND,West Bengal,,17215.0,1356014870
27746,Raiyam,Raiyam,26.2702,86.2071,India,IN,IND,Bihār,,17204.0,1356921293
27757,Badantola,Badantola,25.2517,87.842,India,IN,IND,West Bengal,,17190.0,1356751575
27766,Cherakara,Cherakara,8.8456,76.7164,India,IN,IND,Kerala,,17184.0,1356164644
27775,Padugupādu,Padugupadu,14.4885,79.9923,India,IN,IND,Andhra Pradesh,,17175.0,1356497267
27802,Kayaralam,Kayaralam,12.0,75.4167,India,IN,IND,Kerala,,17159.0,1356388251
27814,Settiyārpatti,Settiyarpatti,9.3935,77.4935,India,IN,IND,Tamil Nādu,,17150.0,1356209039
27816,Majītha,Majitha,31.7571,74.9589,India,IN,IND,Punjab,,17149.0,1356270631
27821,Ayinīkkād,Ayinikkad,11.4974,75.72,India,IN,IND,Kerala,,17143.0,1356372737
27828,Pānchgrām,Panchgram,24.1996,88.0077,India,IN,IND,West Bengal,,17137.0,1356279119
27841,Giria,Giria,24.5167,88.0767,India,IN,IND,West Bengal,,17131.0,1356054875
27859,Kutiyāna,Kutiyana,21.63,69.98,India,IN,IND,Gujarāt,,17108.0,1356841944
27871,Pottasshēri,Pottassheri,10.995,76.5053,India,IN,IND,Kerala,,17100.0,1356337794
27875,Kolaccheri,Kolaccheri,11.9737,75.4083,India,IN,IND,Kerala,,17095.0,1356065227
27881,Tādigadapa,Tadigadapa,16.4713,80.697,India,IN,IND,Andhra Pradesh,,17090.0,1356158447
27882,Chandia,Chandia,23.6565,80.7091,India,IN,IND,Madhya Pradesh,,17088.0,1356153825
27885,Tolūprpatti,Toluprpatti,11.0244,78.3134,India,IN,IND,Tamil Nādu,,17087.0,1356232670
27890,Usmānpur,Usmanpur,24.7367,87.8676,India,IN,IND,Jhārkhand,,17085.0,1356521277
27893,Peragamanna,Peragamanna,11.2139,76.127,India,IN,IND,Kerala,,17079.0,1356894985
27894,Sarotar,Sarotar,26.4291,84.7813,India,IN,IND,Bihār,,17079.0,1356063673
27897,Gudipallipādu,Gudipallipadu,14.4588,80.0482,India,IN,IND,Andhra Pradesh,,17076.0,1356150052
27904,Mannukara,Mannukara,9.3,76.5333,India,IN,IND,Kerala,,17067.0,1356160598
27905,Āyikudi,Ayikudi,9.0032,77.3449,India,IN,IND,Tamil Nādu,,17067.0,1356213628
27906,Challapalle,Challapalle,16.1167,80.9333,India,IN,IND,Andhra Pradesh,,17067.0,1356541236
27911,Māvalli,Mavalli,14.1,74.4833,India,IN,IND,Karnātaka,,17062.0,1356123179
27924,Ramnagar,Ramnagar,22.3245,88.494,India,IN,IND,West Bengal,,17053.0,1356026794
27943,Pernamitta,Pernamitta,15.5333,80.0,India,IN,IND,Andhra Pradesh,,17041.0,1356574055
27970,Nāyakanhatti,Nayakanhatti,14.4644,76.5451,India,IN,IND,Karnātaka,,17016.0,1356856848
27977,Sītāmau,Sitamau,24.0147,75.3532,India,IN,IND,Madhya Pradesh,,17013.0,1356996654
27982,Avitanallur,Avitanallur,11.5002,75.8059,India,IN,IND,Kerala,,17007.0,1356722983
28021,Jāyal,Jayal,27.2167,74.1833,India,IN,IND,Rājasthān,,17000.0,1356146027
28022,Matauna,Matauna,26.6699,85.487,India,IN,IND,Bihār,,17000.0,1356906657
28026,Alauli,Alauli,25.644,86.4065,India,IN,IND,Bihār,,16998.0,1356202491
28029,Naula,Naula,25.5535,86.0636,India,IN,IND,Bihār,,16995.0,1356470171
28031,Kakraul,Kakraul,26.362,86.0139,India,IN,IND,Bihār,,16991.0,1356799355
28035,Ambalavayal,Ambalavayal,11.619,76.2102,India,IN,IND,Tamil Nādu,,16988.0,1356119786
28037,Shankar Saraiyā,Shankar Saraiya,26.5967,84.8526,India,IN,IND,Bihār,,16983.0,1356572965
28040,Sikandra,Sikandra,24.9564,86.0344,India,IN,IND,Bihār,,16981.0,1356416593
28050,Srīkūrmam,Srikurmam,18.2708,84.0044,India,IN,IND,Andhra Pradesh,,16973.0,1356473941
28057,Kōrōth,Koroth,11.5833,75.7667,India,IN,IND,Kerala,,16969.0,1356709511
28059,Rāmachandrapuran,Ramachandrapuran,17.4944,78.2942,India,IN,IND,Telangāna,,16965.0,1356042653
28060,Ughara,Ughara,26.0563,86.0013,India,IN,IND,Bihār,,16964.0,1356996432
28067,Meltonakkal,Meltonakkal,8.6341,76.8521,India,IN,IND,Kerala,,16959.0,1356162256
28068,Bishunpura,Bishunpura,26.5436,84.4364,India,IN,IND,Bihār,,16958.0,1356127085
28073,Dirba,Dirba,30.07,75.98,India,IN,IND,Punjab,,16952.0,1356277764
28075,Kombai,Kombai,9.8475,77.296,India,IN,IND,Tamil Nādu,,16951.0,1356097455
28080,Perupālem,Perupalem,16.3705,81.5813,India,IN,IND,Andhra Pradesh,,16948.0,1356440920
28098,Chavara Grāmam,Chavara Gramam,8.9633,76.5619,India,IN,IND,Kerala,,16937.0,1356163092
28101,Kottapeta,Kottapeta,15.7913,80.377,India,IN,IND,Andhra Pradesh,,16931.0,1356040690
28109,Tekanpur,Tekanpur,25.994,78.2832,India,IN,IND,Madhya Pradesh,,16926.0,1356120722
28113,Baikatpur,Baikatpur,25.4939,85.3792,India,IN,IND,Bihār,,16919.0,1356618946
28114,Mālancha,Malancha,24.666,87.922,India,IN,IND,West Bengal,,16918.0,1356456699
28134,Nāranattenvanpatti,Naranattenvanpatti,9.7233,77.3099,India,IN,IND,Tamil Nādu,,16901.0,1356244201
28135,Nidgundi,Nidgundi,16.3583,75.931,India,IN,IND,Karnātaka,,16901.0,1356334960
28138,Pallikapuzha,Pallikapuzha,8.8412,76.8007,India,IN,IND,Kerala,,16900.0,1356162100
28140,Rāmāyampet,Ramayampet,18.1166,78.4298,India,IN,IND,Telangāna,,16899.0,1356359427
28146,Dhulkot,Dhulkot,21.6095,75.5522,India,IN,IND,Madhya Pradesh,,16896.0,1356129072
28152,Khed,Khed,17.7178,73.3939,India,IN,IND,Mahārāshtra,,16892.0,1356073622
28161,Vīrapāndi,Virapandi,11.1723,76.9692,India,IN,IND,Tamil Nādu,,16888.0,1356122570
28162,Ettaiyāpuram,Ettaiyapuram,9.1474,77.9928,India,IN,IND,Tamil Nādu,,16888.0,1356783397
28163,Mājra,Majra,28.667,76.456,India,IN,IND,Haryāna,,16888.0,1356400174
28176,Agaram,Agaram,10.4433,77.9485,India,IN,IND,Tamil Nādu,,16874.0,1356245534
28186,Hosakote,Hosakote,14.2817,77.1742,India,IN,IND,Karnātaka,,16868.0,1356110096
28200,Sāyarpuram,Sayarpuram,8.6822,78.0265,India,IN,IND,Tamil Nādu,,16857.0,1356468611
28204,Rāmpur Jalālpur,Rampur Jalalpur,25.6712,85.8606,India,IN,IND,Bihār,,16856.0,1356241431
28208,Pulimel,Pulimel,9.3,76.5833,India,IN,IND,Kerala,,16854.0,1356160971
28215,Madanpur,Madanpur,26.2103,87.5141,India,IN,IND,Bihār,,16851.0,1356082917
28223,Meiti,Meiti,24.2477,94.3031,India,IN,IND,Manipur,,16847.0,1356279278
28226,Shāhkot,Shahkot,31.08,75.34,India,IN,IND,Punjab,,16844.0,1356058575
28227,Bhawānīpur,Bhawanipur,25.3944,87.1264,India,IN,IND,Bihār,,16843.0,1356310234
28235,Acharipallam,Acharipallam,8.17,77.3698,India,IN,IND,Tamil Nādu,,16836.0,1356217808
28242,Vechūr,Vechur,9.6667,76.4167,India,IN,IND,Kerala,,16830.0,1356162447
28247,Achaljāmu,Achaljamu,24.0243,85.8306,India,IN,IND,Jhārkhand,,16826.0,1356255420
28254,Bhainsoda,Bhainsoda,24.4427,75.8403,India,IN,IND,Rājasthān,,16818.0,1356914068
28259,Kadikkād,Kadikkad,10.6667,75.9667,India,IN,IND,Kerala,,16815.0,1356659687
28264,Vazhani,Vazhani,10.5917,76.5333,India,IN,IND,Kerala,,16808.0,1356926581
28269,Kodikulam,Kodikulam,9.9932,79.2007,India,IN,IND,Tamil Nādu,,16803.0,1356085608
28283,Puliyankunnu,Puliyankunnu,9.412,76.41,India,IN,IND,Kerala,,16795.0,1356160628
28289,Kāmavarapukota,Kamavarapukota,17.0031,81.1219,India,IN,IND,Andhra Pradesh,,16790.0,1356057733
28305,Tsundupalle,Tsundupalle,13.9809,78.9152,India,IN,IND,Andhra Pradesh,,16779.0,1356039781
28320,Dhobauli,Dhobauli,25.4008,86.1885,India,IN,IND,Bihār,,16764.0,1356044824
28321,Bāuria,Bauria,22.4521,88.1853,India,IN,IND,West Bengal,,16764.0,1356688611
28324,Attappampatti,Attappampatti,11.482,78.0248,India,IN,IND,Tamil Nādu,,16761.0,1356237822
28330,Nandigaon,Nandigaon,17.119,78.2564,India,IN,IND,Telangāna,,16752.0,1356973584
28339,Kadod,Kadod,21.218,73.22,India,IN,IND,Gujarāt,,16747.0,1356075785
28343,Thandla,Thandla,23.0096,74.5775,India,IN,IND,Madhya Pradesh,,16744.0,1356869853
28355,Arakkal,Arakkal,8.948,76.8631,India,IN,IND,Kerala,,16739.0,1356161542
28359,Livinjipuram,Livinjipuram,8.1535,77.5719,India,IN,IND,Tamil Nādu,,16736.0,1356207951
28365,Tengampudūr,Tengampudur,8.1158,77.4579,India,IN,IND,Tamil Nādu,,16731.0,1356225907
28369,Takhatgarh,Takhatgarh,25.33,73.0,India,IN,IND,Rājasthān,,16729.0,1356513228
28370,Sendurai,Sendurai,10.3934,78.2517,India,IN,IND,Tamil Nādu,,16728.0,1356395330
28378,Chalāla,Chalala,21.42,71.17,India,IN,IND,Gujarāt,,16721.0,1356868148
28381,Iluppur,Iluppur,10.5137,78.6216,India,IN,IND,Tamil Nādu,,16719.0,1356459968
28385,Kodumudi,Kodumudi,11.0769,77.8876,India,IN,IND,Tamil Nādu,,16716.0,1356494184
28398,Kattiyeri,Kattiyeri,11.8764,75.8542,India,IN,IND,Kerala,,16698.0,1356156506
28400,Balighattam,Balighattam,17.651,82.6059,India,IN,IND,Andhra Pradesh,,16695.0,1356864369
28403,Gonegandla,Gonegandla,15.7167,77.6,India,IN,IND,Andhra Pradesh,,16691.0,1356039774
28406,Pazhayannūr,Pazhayannur,10.6661,76.4252,India,IN,IND,Kerala,,16688.0,1356132729
28408,Piriyāpatna,Piriyapatna,12.3365,76.0792,India,IN,IND,Karnātaka,,16685.0,1356018863
28415,Erumād,Erumad,11.5681,76.2608,India,IN,IND,Tamil Nādu,,16678.0,1356597128
28418,Hāvi Bhauār,Havi Bhauar,26.1091,86.1059,India,IN,IND,Bihār,,16676.0,1356100986
28423,Deoria,Deoria,26.1791,85.0234,India,IN,IND,Bihār,,16671.0,1356888269
28430,Kundal,Kundal,25.762,86.2081,India,IN,IND,Bihār,,16668.0,1356126969
28439,Podalakūr,Podalakur,14.3667,79.7333,India,IN,IND,Andhra Pradesh,,16662.0,1356905606
28444,Kakkalapalle,Kakkalapalle,14.6415,77.5668,India,IN,IND,Andhra Pradesh,,16654.0,1356669495
28453,Arani,Arani,13.3346,80.0848,India,IN,IND,Tamil Nādu,,16650.0,1356083141
28456,Tāwargeri,Tawargeri,15.7668,76.4037,India,IN,IND,Karnātaka,,16647.0,1356671680
28460,Khirhar,Khirhar,26.5168,85.9618,India,IN,IND,Bihār,,16642.0,1356956123
28466,Ittiva,Ittiva,8.85,76.8833,India,IN,IND,Kerala,,16635.0,1356162210
28471,Mullānwāla,Mullanwala,31.0619,74.8228,India,IN,IND,Punjab,,16628.0,1356314398
28497,Bariārpur,Bariarpur,25.292,86.571,India,IN,IND,Bihār,,16614.0,1356237187
28501,Bargūr,Bargur,12.5429,78.3574,India,IN,IND,Tamil Nādu,,16608.0,1356140947
28507,Khaniādhāna,Khaniadhana,25.0298,78.1271,India,IN,IND,Madhya Pradesh,,16605.0,1356038073
28520,Pannaipuram,Pannaipuram,9.7908,77.1578,India,IN,IND,Tamil Nādu,,16600.0,1356250294
28529,Bijni,Bijni,26.4959,90.703,India,IN,IND,Assam,,16589.0,1356148310
28540,Mohan Eghu,Mohan Eghu,25.4002,86.145,India,IN,IND,Bihār,,16572.0,1356053654
28545,Barkot,Barkot,30.82,78.2,India,IN,IND,Uttarākhand,,16568.0,1356083312
28552,Paragaticherla,Paragaticherla,16.2496,79.9679,India,IN,IND,Andhra Pradesh,,16563.0,1356648968
28555,Lakhipur,Lakhipur,26.2897,90.2281,India,IN,IND,Assam,,16562.0,1356389047
28556,Bhai Rupa,Bhai Rupa,30.4311,75.2206,India,IN,IND,Punjab,,16561.0,1356533219
28565,Domchānch,Domchanch,24.4748,85.6921,India,IN,IND,Jhārkhand,,16552.0,1356974592
28584,Parali,Parali,10.8028,76.5585,India,IN,IND,Kerala,,16533.0,1356161167
28585,Mangrauni,Mangrauni,26.3479,86.0719,India,IN,IND,Bihār,,16533.0,1356236350
28595,Rentachintala,Rentachintala,16.5525,79.5533,India,IN,IND,Andhra Pradesh,,16523.0,1356544137
